2026-02-28 10:18:49,982 | INFO | app | [6661a88c] OPTIONS /api/v1/tasks?page=1&page_size=10 -> 200 (22.41ms)
2026-02-28 15:57:49,511 | INFO | httpx | HTTP Request: POST http://34.59.208.230:8189/api/prompt "HTTP/1.1 400 Bad Request"
2026-02-28 15:57:49,515 | ERROR | app.comfyui | ComfyUI /api/prompt returned 400: {"error": {"type": "prompt_outputs_failed_validation", "message": "Prompt outputs failed validation", "details": "", "extra_info": {}}, "node_errors": {"17": {"errors": [{"type": "custom_validation_failed", "message": "Custom validation failed for node", "details": "image - Invalid image file: 20260213-193904.png", "extra_info": {"input_name": "image"}}], "dependent_outputs": ["18", "16"], "class_type": "LoadImage"}}}
2026-02-28 15:57:49,521 | INFO | app.execution | ComfyUI submit result: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 prompt_id= error=ComfyUI returned HTTP 400: {"error": {"type": "prompt_outputs_failed_validation", "message": "Prompt outputs failed validation", "details": "", "extra_info": {}}, "node_errors": {"17": {"errors": [{"type": "custom_validation_fa
2026-02-28 15:57:49,559 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8194/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:49,932 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8197/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:49,943 | INFO | app | [98322c2c] GET /api/v1/settings/comfyui/ports/status -> 200 (6355.24ms)
2026-02-28 15:57:49,943 | INFO | uvicorn.access | 127.0.0.1:49327 - "GET /api/v1/settings/comfyui/ports/status HTTP/1.1" 200
2026-02-28 15:57:49,958 | INFO | app | [3ee14980] POST /api/v1/execution/task/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 -> 502 (9898.75ms)
2026-02-28 15:57:49,958 | INFO | uvicorn.access | 127.0.0.1:49172 - "POST /api/v1/execution/task/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 HTTP/1.1" 502
2026-02-28 15:57:56,651 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8198/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:56,759 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8189/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:56,771 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8192/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:56,785 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8194/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:56,914 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8193/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:57,040 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8196/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:57,184 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8191/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:57,355 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8190/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:57,651 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8188/queue "HTTP/1.1 502 Bad Gateway"
2026-02-28 15:57:57,712 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8195/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:58,234 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8197/queue "HTTP/1.1 200 OK"
2026-02-28 15:57:58,275 | INFO | app | [2edf15c8] GET /api/v1/settings/comfyui/ports/status -> 200 (4703.90ms)
2026-02-28 15:57:58,276 | INFO | uvicorn.access | 127.0.0.1:49445 - "GET /api/v1/settings/comfyui/ports/status HTTP/1.1" 200
2026-02-28 15:58:08,016 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8188/queue "HTTP/1.1 502 Bad Gateway"
2026-02-28 15:58:08,117 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8198/queue "HTTP/1.1 200 OK"
2026-02-28 15:58:08,122 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8192/queue "HTTP/1.1 200 OK"
2026-02-28 15:58:08,143 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8193/queue "HTTP/1.1 200 OK"
2026-02-28 15:58:08,143 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8190/queue "HTTP/1.1 200 OK"
2026-02-28 15:58:08,185 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8191/queue "HTTP/1.1 200 OK"
2026-02-28 15:58:08,419 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8197/queue "HTTP/1.1 200 OK"
2026-02-28 15:58:09,031 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8196/queue "HTTP/1.1 200 OK"
2026-02-28 15:58:09,436 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8189/queue "HTTP/1.1 200 OK"
2026-02-28 15:58:09,585 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8194/queue "HTTP/1.1 200 OK"
2026-02-28 15:58:10,500 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8195/queue "HTTP/1.1 200 OK"
2026-02-28 15:58:10,541 | INFO | app | [c6af832d] GET /api/v1/settings/comfyui/ports/status -> 200 (6886.58ms)
2026-02-28 15:58:10,541 | INFO | uvicorn.access | 127.0.0.1:49575 - "GET /api/v1/settings/comfyui/ports/status HTTP/1.1" 200
2026-02-28 16:03:16,243 | INFO | app | [19028797] OPTIONS /api/v1/tasks?page=1&page_size=10 -> 200 (17.17ms)
2026-02-28 16:03:16,252 | INFO | uvicorn.access | 127.0.0.1:52918 - "OPTIONS /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 16:03:16,433 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=7 total=7
2026-02-28 16:03:16,461 | INFO | app | [2cb6cb6d] GET /api/v1/tasks?page=1&page_size=10 -> 200 (204.05ms)
2026-02-28 16:03:16,462 | INFO | uvicorn.access | 127.0.0.1:52918 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 16:04:02,167 | INFO | uvicorn.error | Shutting down
2026-02-28 16:04:02,361 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-28 16:04:02,505 | INFO | app.scheduler | Task scheduler stopped
2026-02-28 16:04:02,558 | INFO | uvicorn.error | Application shutdown complete.
2026-02-28 16:04:02,574 | INFO | uvicorn.error | Finished server process [37067]
2026-02-28 16:04:08,854 | INFO | uvicorn.error | Started server process [38939]
2026-02-28 16:04:08,854 | INFO | uvicorn.error | Waiting for application startup.
2026-02-28 16:04:08,855 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-28 16:04:09,195 | INFO | app.scheduler | Task scheduler started
2026-02-28 16:04:09,196 | INFO | uvicorn.error | Application startup complete.
2026-02-28 16:04:36,737 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=7 total=7
2026-02-28 16:04:36,743 | INFO | app | [f3ca22b6] GET /api/v1/tasks?page=1&page_size=10 -> 200 (107.45ms)
2026-02-28 16:04:36,743 | INFO | uvicorn.access | 127.0.0.1:53836 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 16:05:06,300 | INFO | uvicorn.error | Shutting down
2026-02-28 16:05:06,599 | INFO | uvicorn.error | Waiting for application shutdown.
2026-02-28 16:05:06,677 | INFO | app.scheduler | Task scheduler stopped
2026-02-28 16:05:06,699 | INFO | uvicorn.error | Application shutdown complete.
2026-02-28 16:05:06,719 | INFO | uvicorn.error | Finished server process [38939]
2026-02-28 16:05:15,346 | INFO | uvicorn.error | Started server process [39184]
2026-02-28 16:05:15,348 | INFO | uvicorn.error | Waiting for application startup.
2026-02-28 16:05:15,354 | INFO | app | Starting API with env=development db=postgresql+asyncpg://postgres:postgres@localhost:5432/task_manager
2026-02-28 16:05:16,763 | INFO | app.scheduler | Task scheduler started
2026-02-28 16:05:16,806 | INFO | uvicorn.error | Application startup complete.
2026-02-28 16:06:22,466 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=7 total=7
2026-02-28 16:06:22,490 | INFO | app | [707c4bea] GET /api/v1/tasks?page=1&page_size=10 -> 200 (465.73ms)
2026-02-28 16:06:22,490 | INFO | uvicorn.access | 127.0.0.1:55018 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 16:06:25,450 | INFO | app | [0e164136] OPTIONS /api/v1/settings/comfyui -> 200 (1.50ms)
2026-02-28 16:06:25,451 | INFO | uvicorn.access | 127.0.0.1:55018 - "OPTIONS /api/v1/settings/comfyui HTTP/1.1" 200
2026-02-28 16:06:25,538 | INFO | app | [30cdf1fe] GET /api/v1/settings/comfyui -> 200 (82.96ms)
2026-02-28 16:06:25,540 | INFO | uvicorn.access | 127.0.0.1:55018 - "GET /api/v1/settings/comfyui HTTP/1.1" 200
2026-02-28 16:06:25,544 | INFO | app | [9c90f196] OPTIONS /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 -> 200 (0.23ms)
2026-02-28 16:06:25,545 | INFO | uvicorn.access | 127.0.0.1:55018 - "OPTIONS /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 HTTP/1.1" 200
2026-02-28 16:06:25,676 | INFO | app | [4ee13460] GET /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 -> 200 (130.30ms)
2026-02-28 16:06:25,676 | INFO | uvicorn.access | 127.0.0.1:55018 - "GET /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 HTTP/1.1" 200
2026-02-28 16:06:31,765 | INFO | app | [5296f654] OPTIONS /api/v1/uploads/workflow -> 200 (24.99ms)
2026-02-28 16:06:31,770 | INFO | uvicorn.access | 127.0.0.1:55122 - "OPTIONS /api/v1/uploads/workflow HTTP/1.1" 200
2026-02-28 16:06:31,824 | INFO | app | [1cc0bbfe] POST /api/v1/uploads/workflow -> 200 (47.29ms)
2026-02-28 16:06:31,824 | INFO | uvicorn.access | 127.0.0.1:55122 - "POST /api/v1/uploads/workflow HTTP/1.1" 200
2026-02-28 16:06:34,435 | INFO | app | [43a331f0] OPTIONS /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 -> 200 (24.50ms)
2026-02-28 16:06:34,461 | INFO | uvicorn.access | 127.0.0.1:55122 - "OPTIONS /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 HTTP/1.1" 200
2026-02-28 16:06:34,806 | INFO | app | [eaac62ee] PATCH /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 -> 200 (341.66ms)
2026-02-28 16:06:34,807 | INFO | uvicorn.access | 127.0.0.1:55122 - "PATCH /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 HTTP/1.1" 200
2026-02-28 16:06:35,203 | INFO | app | [aa0b9e9f] GET /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 -> 200 (21.48ms)
2026-02-28 16:06:35,203 | INFO | uvicorn.access | 127.0.0.1:55122 - "GET /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 HTTP/1.1" 200
2026-02-28 16:06:37,475 | INFO | app | [d296f0db] OPTIONS /api/v1/settings/comfyui/ports/status -> 200 (115.79ms)
2026-02-28 16:06:37,636 | INFO | uvicorn.access | 127.0.0.1:55183 - "OPTIONS /api/v1/settings/comfyui/ports/status HTTP/1.1" 200
2026-02-28 16:06:41,211 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8196/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:41,427 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8192/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:41,454 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8197/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:41,461 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8190/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:41,555 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8189/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:41,706 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8195/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:41,802 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8191/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:42,237 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8194/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:42,391 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8193/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:43,446 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8188/queue "HTTP/1.1 502 Bad Gateway"
2026-02-28 16:06:43,487 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8198/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:43,528 | INFO | app | [80e11d4c] GET /api/v1/settings/comfyui/ports/status -> 200 (5834.14ms)
2026-02-28 16:06:43,529 | INFO | uvicorn.access | 127.0.0.1:55183 - "GET /api/v1/settings/comfyui/ports/status HTTP/1.1" 200
2026-02-28 16:06:45,151 | INFO | uvicorn.error | ('127.0.0.1', 55285) - "WebSocket /api/v1/execution/ws/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6" [accepted]
2026-02-28 16:06:45,151 | INFO | app.execution | WS client connected for task 0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 (total: 1)
2026-02-28 16:06:45,165 | INFO | uvicorn.error | connection open
2026-02-28 16:06:45,168 | INFO | app | [1b168f50] OPTIONS /api/v1/execution/task/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 -> 200 (1.31ms)
2026-02-28 16:06:45,169 | INFO | uvicorn.access | 127.0.0.1:55183 - "OPTIONS /api/v1/execution/task/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 HTTP/1.1" 200
2026-02-28 16:06:45,212 | INFO | app.execution | WS client disconnected for task 0cdf6105-785d-4ff8-ad67-69dcb18fc4d6
2026-02-28 16:06:45,213 | INFO | uvicorn.error | connection closed
2026-02-28 16:06:45,432 | INFO | app.execution | Execute task requested: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 status=pending has_workflow=True node_count=3
2026-02-28 16:06:47,684 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8189/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:47,743 | INFO | app.execution | Task marked running on execute request: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 endpoint=http://34.59.208.230:8189 queue_running=0 queue_pending=0
2026-02-28 16:06:47,744 | INFO | app.comfyui | Connecting to ComfyUI WS: ws://34.59.208.230:8189/ws?clientId=ce15261c402743368398ac866554d6a0
2026-02-28 16:06:50,746 | WARNING | app.execution | ComfyUI listener did not connect within timeout, will still submit: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 client_id=ce15261c402743368398ac866554d6a0
2026-02-28 16:06:50,747 | INFO | app.comfyui | Submitting prompt to ComfyUI: api_url=http://34.59.208.230:8189/api/prompt client_id=ce15261c402743368398ac866554d6a0 node_count=3
2026-02-28 16:06:51,180 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8188/queue "HTTP/1.1 502 Bad Gateway"
2026-02-28 16:06:51,224 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8190/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:51,251 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8196/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:51,253 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8193/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:51,335 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8189/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:51,426 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8198/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:51,786 | INFO | app.comfyui | Connected to ComfyUI WS: client_id=ce15261c402743368398ac866554d6a0
2026-02-28 16:06:51,845 | INFO | app.execution | Execution event relayed: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 type=status prompt_id=None node_id=None
2026-02-28 16:06:51,929 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8194/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:52,045 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8192/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:52,132 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8197/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:52,374 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8195/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:53,270 | INFO | app.execution | Execution event relayed: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 type=status prompt_id=None node_id=None
2026-02-28 16:06:53,273 | INFO | app.execution | Execution event relayed: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 type=status prompt_id=None node_id=None
2026-02-28 16:06:53,273 | INFO | app.comfyui | ComfyUI event: type=execution_start prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=None
2026-02-28 16:06:53,273 | INFO | app.execution | Execution event relayed: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 type=execution_start prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=None
2026-02-28 16:06:53,274 | INFO | app.comfyui | ComfyUI event: type=execution_cached prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=None
2026-02-28 16:06:53,274 | INFO | app.execution | Execution event relayed: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 type=execution_cached prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=None
2026-02-28 16:06:53,274 | INFO | app.comfyui | ComfyUI event: type=executing prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=2
2026-02-28 16:06:53,275 | INFO | app.execution | Execution event relayed: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 type=executing prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=2
2026-02-28 16:06:53,469 | INFO | app.comfyui | ComfyUI event: type=executing prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=1
2026-02-28 16:06:53,470 | INFO | app.execution | Execution event relayed: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 type=executing prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=1
2026-02-28 16:06:53,476 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8191/queue "HTTP/1.1 200 OK"
2026-02-28 16:06:53,508 | INFO | app | [d16b3a67] GET /api/v1/settings/comfyui/ports/status -> 200 (4939.02ms)
2026-02-28 16:06:53,508 | INFO | uvicorn.access | 127.0.0.1:55325 - "GET /api/v1/settings/comfyui/ports/status HTTP/1.1" 200
2026-02-28 16:06:53,671 | INFO | httpx | HTTP Request: POST http://34.59.208.230:8189/api/prompt "HTTP/1.1 200 OK"
2026-02-28 16:06:53,673 | INFO | app.comfyui | ComfyUI /api/prompt accepted: prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 has_node_errors=False response_keys=['node_errors', 'number', 'prompt_id']
2026-02-28 16:06:53,680 | INFO | app.execution | ComfyUI submit result: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 error=
2026-02-28 16:06:53,724 | INFO | app.execution | Prompt id attached to listener: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34
2026-02-28 16:06:53,724 | INFO | app.execution | Execution start broadcasted: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34
2026-02-28 16:06:53,725 | INFO | app | [4a0abbd6] POST /api/v1/execution/task/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 -> 200 (8553.47ms)
2026-02-28 16:06:53,725 | INFO | uvicorn.access | 127.0.0.1:55183 - "POST /api/v1/execution/task/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 HTTP/1.1" 200
2026-02-28 16:06:53,788 | INFO | app | [29a13d45] GET /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 -> 200 (48.87ms)
2026-02-28 16:06:53,789 | INFO | uvicorn.access | 127.0.0.1:55183 - "GET /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 HTTP/1.1" 200
2026-02-28 16:06:54,353 | INFO | app.comfyui | ComfyUI event: type=executing prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=3
2026-02-28 16:06:54,355 | INFO | app.execution | Execution event relayed: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 type=executing prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=3
2026-02-28 16:06:54,672 | INFO | app.comfyui | ComfyUI event: type=executed prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=3
2026-02-28 16:06:54,673 | INFO | app.execution | Execution event relayed: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 type=executed prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=3
2026-02-28 16:06:54,674 | INFO | app.execution | Execution event relayed: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 type=status prompt_id=None node_id=None
2026-02-28 16:06:54,674 | INFO | app.comfyui | ComfyUI event: type=executing prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=None
2026-02-28 16:06:54,675 | INFO | app.execution | Execution event relayed: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 type=executing prompt_id=0da54a1c-9440-4ec4-9143-68c168c88a34 node_id=None
2026-02-28 16:06:54,678 | INFO | app.execution | All prompts completed for task 0cdf6105-785d-4ff8-ad67-69dcb18fc4d6
2026-02-28 16:06:54,681 | INFO | app.execution | Finalizing task: task_id=0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 final_status=success completed_prompt_ids=['0da54a1c-9440-4ec4-9143-68c168c88a34']
2026-02-28 16:07:15,832 | INFO | app | [e2fc4735] GET /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 -> 200 (77.02ms)
2026-02-28 16:07:15,833 | INFO | uvicorn.access | 127.0.0.1:55629 - "GET /api/v1/tasks/0cdf6105-785d-4ff8-ad67-69dcb18fc4d6 HTTP/1.1" 200
2026-02-28 16:07:20,255 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=7 total=7
2026-02-28 16:07:20,269 | INFO | app | [3307322f] GET /api/v1/tasks?page=1&page_size=10 -> 200 (60.95ms)
2026-02-28 16:07:20,269 | INFO | uvicorn.access | 127.0.0.1:55693 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 16:07:24,241 | INFO | app | [7b176237] GET /api/v1/settings/comfyui -> 200 (567.34ms)
2026-02-28 16:07:24,243 | INFO | uvicorn.access | 127.0.0.1:55742 - "GET /api/v1/settings/comfyui HTTP/1.1" 200
2026-02-28 16:07:24,253 | INFO | app | [c8ee15c7] OPTIONS /api/v1/task-templates?page=1&page_size=100 -> 200 (0.64ms)
2026-02-28 16:07:24,253 | INFO | uvicorn.access | 127.0.0.1:55742 - "OPTIONS /api/v1/task-templates?page=1&page_size=100 HTTP/1.1" 200
2026-02-28 16:07:24,301 | INFO | app | [0adbdc55] GET /api/v1/task-templates?page=1&page_size=100 -> 200 (43.09ms)
2026-02-28 16:07:24,302 | INFO | uvicorn.access | 127.0.0.1:55742 - "GET /api/v1/task-templates?page=1&page_size=100 HTTP/1.1" 200
2026-02-28 16:07:28,790 | INFO | app | [6317a6bb] POST /api/v1/uploads/workflow -> 200 (27.94ms)
2026-02-28 16:07:28,791 | INFO | uvicorn.access | 127.0.0.1:55800 - "POST /api/v1/uploads/workflow HTTP/1.1" 200
2026-02-28 16:07:37,731 | INFO | app | [9d08c88b] OPTIONS /api/v1/tasks -> 200 (3.23ms)
2026-02-28 16:07:37,732 | INFO | uvicorn.access | 127.0.0.1:55898 - "OPTIONS /api/v1/tasks HTTP/1.1" 200
2026-02-28 16:07:38,091 | INFO | app | [52511073] POST /api/v1/tasks -> 200 (357.59ms)
2026-02-28 16:07:38,091 | INFO | uvicorn.access | 127.0.0.1:55898 - "POST /api/v1/tasks HTTP/1.1" 200
2026-02-28 16:07:38,331 | INFO | app | [f4181eff] OPTIONS /api/v1/tasks/12ff76da-2d9c-44ae-bae6-608020cb10b1 -> 200 (0.63ms)
2026-02-28 16:07:38,332 | INFO | uvicorn.access | 127.0.0.1:55898 - "OPTIONS /api/v1/tasks/12ff76da-2d9c-44ae-bae6-608020cb10b1 HTTP/1.1" 200
2026-02-28 16:07:38,358 | INFO | app | [8de60789] GET /api/v1/tasks/12ff76da-2d9c-44ae-bae6-608020cb10b1 -> 200 (22.37ms)
2026-02-28 16:07:38,358 | INFO | uvicorn.access | 127.0.0.1:55898 - "GET /api/v1/tasks/12ff76da-2d9c-44ae-bae6-608020cb10b1 HTTP/1.1" 200
2026-02-28 16:07:39,962 | INFO | app.tasks | list_tasks filters: task_id=None status=None page=1 page_size=10 -> items=8 total=8
2026-02-28 16:07:39,970 | INFO | app | [36b10ed8] GET /api/v1/tasks?page=1&page_size=10 -> 200 (95.43ms)
2026-02-28 16:07:39,970 | INFO | uvicorn.access | 127.0.0.1:55898 - "GET /api/v1/tasks?page=1&page_size=10 HTTP/1.1" 200
2026-02-28 16:07:44,321 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8190/queue "HTTP/1.1 200 OK"
2026-02-28 16:07:44,339 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8194/queue "HTTP/1.1 200 OK"
2026-02-28 16:07:44,353 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8195/queue "HTTP/1.1 200 OK"
2026-02-28 16:07:44,359 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8192/queue "HTTP/1.1 200 OK"
2026-02-28 16:07:44,539 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8188/queue "HTTP/1.1 502 Bad Gateway"
2026-02-28 16:07:44,732 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8189/queue "HTTP/1.1 200 OK"
2026-02-28 16:07:45,004 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8198/queue "HTTP/1.1 200 OK"
2026-02-28 16:07:45,036 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8193/queue "HTTP/1.1 200 OK"
2026-02-28 16:07:45,259 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8197/queue "HTTP/1.1 200 OK"
2026-02-28 16:07:45,514 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8196/queue "HTTP/1.1 200 OK"
2026-02-28 16:07:46,445 | INFO | httpx | HTTP Request: GET http://34.59.208.230:8191/queue "HTTP/1.1 200 OK"
2026-02-28 16:07:46,496 | INFO | app | [a4184cbb] GET /api/v1/settings/comfyui/ports/status -> 200 (5064.52ms)
2026-02-28 16:07:46,497 | INFO | uvicorn.access | 127.0.0.1:55898 - "GET /api/v1/settings/comfyui/ports/status HTTP/1.1" 200
2026-02-28 16:07:47,730 | INFO | uvicorn.error | ('127.0.0.1', 56061) - "WebSocket /api/v1/execution/ws/12ff76da-2d9c-44ae-bae6-608020cb10b1" [accepted]
2026-02-28 16:07:47,732 | INFO | app.execution | WS client connected for task 12ff76da-2d9c-44ae-bae6-608020cb10b1 (total: 1)
